,id,Date,source,Author,Twitter.Retweet,Twitter.Followers,Twitter.Following,Hashtags,in_reply_to_screen_name,in_reply_to_user_id,reply_count,favorite_count,user_location,user_verified,user_listed_count,user_favourites_count,user_geo_enabled,Snippet
648,1116386239626784769,2019/04/11 12:03:15,Twitter for Android,DLisinski,0,669,920,[],,,NULL,0,"Clearwater, FL ",False,11,24,False,Midtown Tampa lands Oprah-backed health restaurant True Food Kitchen (Renderings) via @tbbjnewsroom
649,1116386142226661376,2019/04/11 12:02:52,Twitter for Android,RBallogg,11,153,290,"[{'text': 'Florida', 'indices': [16, 24]}]",,,NULL,0,"Florida, USA",False,0,936,False,"RT @craigtimes: #Florida's largest newspaper, @TB_Times, unveils newspaper racks that can stream videos of news &amp; ads in a 7-minute loop --…"
650,1116384927027728384,2019/04/11 11:58:02,Twitter Web Client,MidtownTampa,1,139,78,[],,,NULL,0,"Tampa, FL",False,3,48,False,RT @WestshoreTampa: .@TrueFoodKitch restaurant concept backed by Oprah Winfrey is coming to @MidtownTampa – slated to open in early 2021 ht…
651,1116383924433772544,2019/04/11 11:54:03,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News Katie Bouman helped the world see a black hole. Fans want ‘a rightful seat in history’ for her. - The Wa…
652,1116383160332423168,2019/04/11 11:51:01,HubSpot,WMUcooleylaw,0,3762,160,"[{'text': 'sportsindustry', 'indices': [25, 40]}]",,,NULL,0,"Michigan, USA",False,107,444,True,Attorneys working in the #sportsindustry recently came together during the panel presentation “A Day in the Life” a…
653,1116380614461202432,2019/04/11 11:40:54,Twitter for Android,arc_tampa,1,249,2652,[],,,NULL,0,"Tampa, Florida, USA",False,3,128,True,RT @HamRadioWorld: AMSAT Comments in FCC Orbital Debris Mitigation Proceeding. Link:
654,1116380004831715334,2019/04/11 11:38:29,Twitter Web Client,TBARTA,0,4665,358,[],,,NULL,0,Tampa Bay,False,177,63,True,"Virgin Trains is planning to link Miami to Disney World, and a connection to Tampa is on the table as well!"
655,1116379963702292480,2019/04/11 11:38:19,SocialNewsDesk,BN9,2,372246,333,[],,,NULL,8,Tampa Bay area,True,1745,1154,True,A community farm run by an organization centered on helping families is donating organic vegetables to a local food…
656,1116377714666160128,2019/04/11 11:29:23,Facebook,pilandkevin,0,221,2422,[],,,NULL,0,Abilene Texas,False,6,216,False,"Florida woman says SunPass issued her thousands in fines, demands answers"
657,1116376716648288256,2019/04/11 11:25:25,Twitter for iPhone,Protekgoalie,17,1084,218,[],,,NULL,0,"Canada, USA, France",False,30,1623,True,RT @TBLightning: We have reassigned Cameron Gaunce to the @syracusecrunch.
658,1116375830144462853,2019/04/11 11:21:53,Twitter for iPhone,gradywtsp,0,25,8,"[{'text': 'Tampa', 'indices': [0, 6]}]",,,NULL,0,,False,3,7,False,"#Tampa mayoral debate: Jane Castor, David Straz to square off"
659,1116375477705498624,2019/04/11 11:20:29,Twitter Web Client,SunSentinelKath,0,1505,2374,[],,,NULL,0,"Fort Lauderdale, Florida",False,110,110,True,Tampa Bay Times unveils newspaper racks that can stream video news and advertising
660,1116375468469567488,2019/04/11 11:20:27,Twitter Web Client,clm1950,0,295,139,[],,,NULL,0,Central Florida USA,False,27,2744,True,"Zookeeper hospitalized after being 'nipped' by orangutan, Tampa zoo says - ABC News - via @ABC News"
661,1116375095784685575,2019/04/11 11:18:58,IFTTT,rayroa,0,1394,685,[],,,NULL,0,"Tampa, Fla.",False,65,4524,True,Georgia heavy metal band Baroness will play Tampa’s Orpheum Ybor City this summer
662,1116374686126964737,2019/04/11 11:17:21,IFTTT,AmberTriggered,0,630,794,[],,,NULL,0,,False,38,216,False,"Pasco mobile home fire that killed couple ruled murder-suicide, detectives say - Tampa Bay Times"
663,1116374131308683275,2019/04/11 11:15:08,Buffer,abcactionnews,0,158449,651,[],,,NULL,0,Tampa,True,1559,4811,True,DRIVING TAMPA BAY FORWARD 🚗 What to do if you’re in a fender bender in Florida
664,1116371639351095297,2019/04/11 11:05:14,Hootsuite Inc.,DFSAceMatt,0,8889,9640,[],,,NULL,1,"Miami Beach, FL",False,68,3712,True,The Columbus Blue Jackets were 2-23-1 when down after two periods in the regular season while the Tampa Bay Lightni…
665,1116371446111113216,2019/04/11 11:04:28,Twitter for iPad,GaylaArnold,11,152,637,"[{'text': 'Florida', 'indices': [16, 24]}]",,,NULL,0,"St. Petersburg, Florida ",False,3,20719,False,"RT @craigtimes: #Florida's largest newspaper, @TB_Times, unveils newspaper racks that can stream videos of news &amp; ads in a 7-minute loop --…"
666,1116371144955838464,2019/04/11 11:03:16,Twitter for iPhone,ScottSt1963,17,294,1129,[],,,NULL,0,"Florida, USA",False,0,3958,True,RT @TBLightning: We have reassigned Cameron Gaunce to the @syracusecrunch.
667,1116370494398312449,2019/04/11 11:00:41,IFTTT,AbruzzoTweets,0,730,652,[],,,NULL,0,,False,58,0,False,"Pinellas education news: Showcasing STEM, prepaid college plans and more - Tampa Bay Times"
668,1116369563346714626,2019/04/11 10:56:59,Twitter for iPhone,judyjchapa,6,284,300,[],,,NULL,0,,False,0,7378,False,RT @OpBBQRelief: Here is a great article and interview of Jarrid Collins talking about OBRs Always Serving Project and The Breaking Bread T…
669,1116369074043232256,2019/04/11 10:55:03,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News Michael Avenatti is expected to be indicted on 36 criminal counts by federal grand jury in LA - CNBC…
670,1116368629262688256,2019/04/11 10:53:16,IFTTT,cl_music,0,6117,477,[],,,NULL,0,"Tampa Bay, FL",False,178,1044,True,Georgia heavy metal band Baroness will play Tampa’s Orpheum Ybor City this summer
671,1116367952759197697,2019/04/11 10:50:35,Twitter Web Client,rpmrealtymgmt,3,1005,2028,[],,,NULL,0,"Florida, USA",False,43,627,True,"RT @TBBJnewsroom: Nearly done with $50M renovation, Tampa Marriott Waterside changes name, debuts new restaurants h…"
672,1116367890272456707,2019/04/11 10:50:20,Twitter for iPhone,dustinstauffer2,13,1473,1505,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,Tampa,False,55,402532,True,"RT @SyracuseCrunch: The @TBLightning have reassigned defenseman Cameron Gaunce to the #SyrCrunch. Additionally, we have signed forward Nic…"
673,1116367766611791873,2019/04/11 10:49:51,Twitter Web Client,rpmrealtymgmt,6,1005,2028,[],,,NULL,0,"Florida, USA",False,43,627,True,RT @TBBJnewsroom: Midtown Tampa lands Oprah-backed health restaurant True Food Kitchen (Renderings)
674,1116367411085815808,2019/04/11 10:48:26,Gludon News App,GludonNews,0,16,0,[],,,NULL,0,,False,1,0,False,Blue Jackets rally for Game 1 win against Lightning - Read on
675,1116367405993943040,2019/04/11 10:48:25,Twitter Web Client,315Hockey,13,264,57,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,"Utica, NY",False,1,5,False,"RT @SyracuseCrunch: The @TBLightning have reassigned defenseman Cameron Gaunce to the #SyrCrunch. Additionally, we have signed forward Nic…"
676,1116366983069622273,2019/04/11 10:46:44,Twitter for iPhone,obligh1296,13,71,137,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,,False,0,1025,False,"RT @SyracuseCrunch: The @TBLightning have reassigned defenseman Cameron Gaunce to the #SyrCrunch. Additionally, we have signed forward Nic…"
677,1116366786549518336,2019/04/11 10:45:57,Twitter for iPhone,csdPagan,11,1204,2155,"[{'text': 'Florida', 'indices': [16, 24]}]",,,NULL,0,,False,47,107419,False,"RT @craigtimes: #Florida's largest newspaper, @TB_Times, unveils newspaper racks that can stream videos of news &amp; ads in a 7-minute loop --…"
678,1116366141138534401,2019/04/11 10:43:23,Twitter for iPhone,JoeSmithTB,17,23169,916,[],,,NULL,0,"St. Petersburg, FL",True,1052,863,True,RT @TBLightning: We have reassigned Cameron Gaunce to the @syracusecrunch.
679,1116366047211401217,2019/04/11 10:43:01,Buffer,teamcelli,1,387,353,[],,,NULL,1,Tampa Bay,False,18,34,False,"Seems like we should be higher than Fort Myers, though! SMH! 👀 Tampa Bay ranks No. 56 on U.S. News &amp; World Report's…"
680,1116364828417904640,2019/04/11 10:38:10,SocialFlow,NHPreps,0,11150,909,[],,,NULL,2,"Willoughby, Ohio",True,83,2005,True,Columbus Blue Jackets rally from 3-goal deficit to beat Tampa Bay Lightning 4-3
681,1116362994252906497,2019/04/11 10:30:53,Twitter for Android,rayroa,0,1394,685,[],,,NULL,1,"Tampa, Fla.",False,65,4524,True,"My favorite fish tank, @floridaaquarium, needs you to lend a fin."
682,1116360984191434754,2019/04/11 10:22:54,Twitter for iPhone,mazoo23,13,130,120,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,Boston,False,0,5209,True,"RT @SyracuseCrunch: The @TBLightning have reassigned defenseman Cameron Gaunce to the #SyrCrunch. Additionally, we have signed forward Nic…"
683,1116360017194704896,2019/04/11 10:19:03,Twitter for Android,CollinPerryman,1,693,1688,[],,,NULL,0,"Columbia, SC",False,50,8100,True,"RT @JasonFlattUCSF: Top LGBT-friendly cities for retirement New Orleans West Palm Beach, FL Tucson Toledo Alexandria Tempe Ft. Lauderdale A…"
684,1116359639522693120,2019/04/11 10:17:33,Twitter for iPhone,JasonFlattUCSF,1,1444,1194,[],,,NULL,5,"San Francisco, CA",False,42,5747,True,"Top LGBT-friendly cities for retirement New Orleans West Palm Beach, FL Tucson Toledo Alexandria Tempe Ft. Lauderda…"
685,1116359530080813056,2019/04/11 10:17:07,Twitter for iPhone,ShellyS63206798,17,556,731,[],,,NULL,0,,False,3,46653,True,RT @TBLightning: We have reassigned Cameron Gaunce to the @syracusecrunch.
686,1116359015234195456,2019/04/11 10:15:04,Twitter for iPhone,bfleurent94,13,744,724,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,,False,1,3994,False,"RT @SyracuseCrunch: The @TBLightning have reassigned defenseman Cameron Gaunce to the #SyrCrunch. Additionally, we have signed forward Nic…"
687,1116358305004314625,2019/04/11 10:12:15,SocialFlow,newsheraldinoh,0,14158,2195,[],,,NULL,1,Northeast Ohio,False,426,639,True,Columbus Blue Jackets rally from 3-goal deficit to beat Tampa Bay Lightning 4-3
688,1116358112896802816,2019/04/11 10:11:29,Twitter for iPhone,LukasFavale,13,949,494,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,"Syracuse, NY",True,12,2655,False,"RT @SyracuseCrunch: The @TBLightning have reassigned defenseman Cameron Gaunce to the #SyrCrunch. Additionally, we have signed forward Nic…"
689,1116357709765513216,2019/04/11 10:09:53,TweetDeck,cl_tampabay,0,65813,3029,[],,,NULL,1,"Tampa Bay, FL",True,752,4171,True,Florida Aquarium needs Tampa Bay’s help to win a USA Today contest
690,1116357064643751936,2019/04/11 10:07:19,Twitter for iPhone,TKFurber92,17,940,1882,[],,,NULL,0,,False,27,61654,True,RT @TBLightning: We have reassigned Cameron Gaunce to the @syracusecrunch.
691,1116357064605876224,2019/04/11 10:07:19,MLBNewsNow,MLB_News247,0,475,327,[],,,NULL,0,unit,False,7,0,False,Stanley Cup Playoffs 2019: Tampa Bay Lightning falls apart in 4-3 Game 1 loss - National Hockey League News -…
692,1116356798838124544,2019/04/11 10:06:16,Twitter for iPhone,l_menz,17,612,2195,[],,,NULL,0,,False,5,122996,False,RT @TBLightning: We have reassigned Cameron Gaunce to the @syracusecrunch.
693,1116356675819180033,2019/04/11 10:05:47,Twitter for iPhone,E_Viola28,17,707,531,[],,,NULL,0,"Syracuse, NY ",False,11,47255,True,RT @TBLightning: We have reassigned Cameron Gaunce to the @syracusecrunch.
694,1116356623331622913,2019/04/11 10:05:34,Twitter for iPhone,CrunchBlast4,13,80,698,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,United States,False,0,468,False,"RT @SyracuseCrunch: The @TBLightning have reassigned defenseman Cameron Gaunce to the #SyrCrunch. Additionally, we have signed forward Nic…"
695,1116356336550330369,2019/04/11 10:04:26,Twitter for iPhone,crunchhockey92,13,480,959,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,"North Syracuse, NY",False,5,11006,True,"RT @SyracuseCrunch: The @TBLightning have reassigned defenseman Cameron Gaunce to the #SyrCrunch. Additionally, we have signed forward Nic…"
696,1116356296117243904,2019/04/11 10:04:16,Twitter for iPhone,samanthaoakley2,13,395,173,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,Somewhere in New York,False,17,31237,False,"RT @SyracuseCrunch: The @TBLightning have reassigned defenseman Cameron Gaunce to the #SyrCrunch. Additionally, we have signed forward Nic…"
697,1116356042500317186,2019/04/11 10:03:16,TweetDeck,SyracuseCrunch,13,28849,711,"[{'text': 'SyrCrunch', 'indices': [66, 76]}]",,,NULL,55,"Syracuse, NY",True,518,3405,True,"The @TBLightning have reassigned defenseman Cameron Gaunce to the #SyrCrunch. Additionally, we have signed forward…"
698,1116355955275522048,2019/04/11 10:02:55,Twitter for iPhone,TBLightning,17,688948,2771,[],,,NULL,101,Amalie Arena,True,4598,4410,True,We have reassigned Cameron Gaunce to the @syracusecrunch.
699,1116355409525321730,2019/04/11 10:00:45,Twitter Web Client,LivFuller12,2,4,56,[],,,NULL,0,,False,0,0,False,RT @EmeraldMorrow: “It ends up being a great opportunity for them to see that they can go and play basketball at the same level and have th…
700,1116355126883692545,2019/04/11 09:59:37,Twitter Web Client,LivFuller12,2,4,56,[],,,NULL,0,,False,0,0,False,"RT @EmeraldMorrow: What an amazing group of young girls! As Women’s Final Four kicks off in Tampa Bay, I profiled the Tampa ACES, named aft…"
701,1116354606374612993,2019/04/11 09:57:33,dlvr.it,Steve_Kinsella1,0,6653,647,[],,,NULL,0,"Riverview, FL",False,164,1183,True,From Draysbay View from the Catwalk: How sweep it is
702,1116353002317721601,2019/04/11 09:51:11,Twitter for iPad,TheUBSoldiers,2,3281,4261,"[{'text': 'CBJ', 'indices': [135, 139]}]",,,NULL,0,"Columbus, OH",False,44,149520,False,"RT @1stOhioBattery: Supercharged Stunner: The Blue Jackets rallied from a 3-0 deficit to beat the Lightning, taking a 1-0 series lead. #CBJ…"
703,1116351706588221440,2019/04/11 09:46:02,Facebook,TheNOWTeam,0,4292,2893,[],,,NULL,0,"Brandon, Florida",False,1432,1430,True,"Rays remain one of the least valuable teams in MLB, but they're improving The Tampa Bay Rays are nearly the least v…"
704,1116351578385072133,2019/04/11 09:45:31,Twitter Web Client,SandiEveleth,0,1847,2323,[],,,NULL,3,"Tampa, FL",False,216,2077,True,"SOOOOOO excited! Keep an eye out, Tampa peeps! We'll be revealing some great news soon about the Documentary ""Becau…"
705,1116351577248415749,2019/04/11 09:45:31,IFTTT,WineRackCity,0,2146,1566,"[{'text': 'Wine', 'indices': [102, 107]}]",,,NULL,0,"Fort Lauderdale, FL",False,98,10,False,"Pick fresh fruit, taste blueberry wine at Tampa Bay Blueberry Festival - WFLA #Wine"
706,1116350521663729665,2019/04/11 09:41:19,TweetDeck,10NewsWTSP,1,157195,12789,"[{'text': 'Tampa', 'indices': [0, 6]}]",,,NULL,1,Tampa Florida,True,1674,8142,True,"#Tampa mayoral debate: Jane Castor, David Straz to square off"
707,1116348718649942017,2019/04/11 09:34:09,Twitter Web Client,chrisdarken,2,349,958,[],,,NULL,0,"Tampa Bay area, Florida",False,20,4115,True,RT @BN9: The two Tampa mayoral candidates will face off in another debate on Thursday. The debate will air at 7 p.m. on Spectrum Bay News 9…
708,1116348519844077568,2019/04/11 09:33:22,Twitter for iPhone,PBoothMedia,0,1656,3105,[],,,NULL,1,"Tampa, FL",False,77,12787,True,"Intrigued, but reserving judgment. Hope it doesn’t become a burdensome distraction for reporters — whose ranks have…"
709,1116348486658793473,2019/04/11 09:33:14,Twitter for iPhone,LeChatNoire4,2,10820,7932,[],,,NULL,0,Florida,False,426,102788,False,"RT @FloridaIssues: Contractor defaults on several road projects across Florida, including widening US 301 Posted: 5:50 PM, Apr 09, 2019 U…"
710,1116347885996716033,2019/04/11 09:30:51,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [91, 104]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,DRIVE TIMES | Taking I-4 WB soon? This is how long it will take you to get from 75 to 275. #tampatraffic…
711,1116347760138174466,2019/04/11 09:30:21,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [73, 86]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,COURTNEY CAMPBELL | Here's a look at current traffic near Bayport Drive. #tampatraffic
712,1116347725992402944,2019/04/11 09:30:13,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [65, 78]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,TAMPA | This is what you can expect to see on 275 SB near Busch. #tampatraffic
713,1116347132682887168,2019/04/11 09:27:51,Twitter Web App,nathenmikeuxl,0,802,639,[],TheWholePlate,1.027968640610644e+18,NULL,0,Winterfell,False,6,52972,True,@TheWholePlate @HarrisWichard I would hope he plays. Any news on that kid? I live out in Tampa so I purchased ticke…
714,1116347032464236544,2019/04/11 09:27:27,TweetDeck,abcactionnews,1,158449,651,"[{'text': 'tampatraffic', 'indices': [100, 113]}]",,,NULL,0,Tampa,True,1559,4811,True,RT @TampaBayTraffic: DRIVE TIMES | Taking the Veterans Expressway soon? Here's what you can expect. #tampatraffic h…
715,1116345364863488000,2019/04/11 09:20:50,Twitter for iPhone,MandaBerden,11,269,1528,"[{'text': 'TBLightning', 'indices': [23, 35]}]",,,NULL,0,"tampa,fl",False,5,4898,True,"RT @LightningFDN: 42nd #TBLightning Community Hero, Chuck Sykes, has become one of Tampa's most prominent community activists, serving as a…"
716,1116344414631284736,2019/04/11 09:17:03,Twitter Web Client,PolkSchoolsNews,2,5411,373,[],,,NULL,7,"Polk County, Florida",True,107,4469,True,"ABC Action News visited our ""beautifully messy"" surplus book warehouse in Bartow, where anyone can pick up old text…"
717,1116344157604384768,2019/04/11 09:16:02,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [63, 76]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,SUNSHINE SKYWAY | Here's what traffic looks like near the top. #tampatraffic
718,1116344127157932033,2019/04/11 09:15:55,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [76, 89]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,VETERANS | Here's a look at the Veterans Expressway near Independence Pkwy. #tampatraffic
